algo,feature_set,curve,x,y
random_forest,full,roc,0.7531070914793765,0.9505907626208379
random_forest,full,roc,0.7678937811003939,0.9548872180451128
random_forest,full,roc,0.7836238002028159,0.959452201933405
random_forest,full,roc,0.7982218239275523,0.9640171858216972
random_forest,full,roc,0.8112633540079711,0.9685821697099892
random_forest,full,roc,0.8356012546282102,0.9728786251342643
random_forest,full,roc,0.852298186449072,0.9777121374865736
random_forest,full,roc,0.8799849067282975,0.9822771213748658
random_forest,full,roc,0.9006438223710587,0.9871106337271751
random_forest,full,roc,0.9222460674952244,0.99140708915145
random_forest,full,roc,0.9559229299813693,0.9957035445757251
random_forest,full,roc,1.0,1.0
xgboost,reduced,pr,1.0,0.08073362672621241
xgboost,reduced,pr,0.9997314715359829,0.08111818023357155
xgboost,reduced,pr,0.9975832438238453,0.08135333406328699
xgboost,reduced,pr,0.9967776584317938,0.08170092881982656
xgboost,reduced,pr,0.9954350161117078,0.08200964559090305
xgboost,reduced,pr,0.9946294307196563,0.08236419025594272
xgboost,reduced,pr,0.992749731471536,0.08263299061242736
xgboost,reduced,pr,0.9916756176154672,0.08297384739822054
xgboost,reduced,pr,0.9895273899033298,0.0832260541590442
xgboost,reduced,pr,0.9887218045112782,0.08359442401126095
xgboost,reduced,pr,0.9863050483351236,0.08383356538013831
xgboost,reduced,pr,0.9846938775510204,0.08414024138405764
xgboost,reduced,pr,0.984156820622986,0.08454245576803303
xgboost,reduced,pr,0.9830827067669173,0.08490456643243117
xgboost,reduced,pr,0.9806659505907627,0.08515202387614251
xgboost,reduced,pr,0.9787862513426423,0.0854490470497222
xgboost,reduced,pr,0.9774436090225563,0.08579644557582615
xgboost,reduced,pr,0.9758324382384532,0.08612598947717685
xgboost,reduced,pr,0.9742212674543501,0.08645917735093656
xgboost,reduced,pr,0.972610096670247,0.08679399007931754
xgboost,reduced,pr,0.9699248120300752,0.08703824188534663
xgboost,reduced,pr,0.9683136412459721,0.08738216977245741
xgboost,reduced,pr,0.966702470461869,0.08772784871819865
xgboost,reduced,pr,0.9640171858216972,0.08798372668676323
xgboost,reduced,pr,0.9629430719656283,0.08838607906930888
xgboost,reduced,pr,0.9605263157894737,0.08866909595696686
xgboost,reduced,pr,0.959452201933405,0.08908669309596828
xgboost,reduced,pr,0.9575725026852846,0.08943170988614134
xgboost,reduced,pr,0.9562298603651987,0.08982670332719522
xgboost,reduced,pr,0.9551557465091299,0.09025628013194621
xgboost,reduced,pr,0.9527389903329753,0.09055871768039
xgboost,reduced,pr,0.950859291084855,0.09091609325254185
xgboost,reduced,pr,0.9500537056928035,0.09138104708525971
xgboost,reduced,pr,0.9489795918367347,0.0918279849291932
xgboost,reduced,pr,0.9468313641245972,0.09217336749098133
xgboost,reduced,pr,0.9444146079484426,0.09249664676643085
xgboost,reduced,pr,0.9406552094522019,0.0926940276785478
xgboost,reduced,pr,0.9387755102040817,0.09307774227902023
xgboost,reduced,pr,0.936358754027927,0.09341262825149348
xgboost,reduced,pr,0.9344790547798066,0.09380812464619781
xgboost,reduced,pr,0.9323308270676691,0.09418402777777778
xgboost,reduced,pr,0.9299140708915145,0.09453741366602059
xgboost,reduced,pr,0.9266917293233082,0.09481290180779163
xgboost,reduced,pr,0.9223952738990333,0.09497608316974038
xgboost,reduced,pr,0.920515574650913,0.09539180765805877
xgboost,reduced,pr,0.9186358754027927,0.09581559489132871
xgboost,reduced,pr,0.9159505907626209,0.09615764102274969
xgboost,reduced,pr,0.9138023630504833,0.09656092162760342
xgboost,reduced,pr,0.9100429645542427,0.0967981491531233
xgboost,reduced,pr,0.908968850698174,0.09733164644315372
xgboost,reduced,pr,0.9073576799140709,0.09780878223868932
xgboost,reduced,pr,0.9038668098818474,0.09808835528616389
xgboost,reduced,pr,0.9014500537056928,0.09849196103743692
xgboost,reduced,pr,0.9001074113856069,0.09901633533217145
xgboost,reduced,pr,0.8963480128893663,0.09928023318065553
xgboost,reduced,pr,0.8941997851772288,0.09973045822102426
xgboost,reduced,pr,0.8920515574650913,0.1001869835333856
xgboost,reduced,pr,0.890171858216971,0.1006772557475628
xgboost,reduced,pr,0.8877551020408163,0.1011163786511699
xgboost,reduced,pr,0.885875402792696,0.1016296478851545
xgboost,reduced,pr,0.8831901181525241,0.10204778156996587
xgboost,reduced,pr,0.8796992481203008,0.10238779847480935
xgboost,reduced,pr,0.8764769065520945,0.10275783906309029
xgboost,reduced,pr,0.8740601503759399,0.10324483775811209
xgboost,reduced,pr,0.8697636949516648,0.10349896149544656
xgboost,reduced,pr,0.8651987110633728,0.10372468853620062
xgboost,reduced,pr,0.8627819548872181,0.10420991177996887
xgboost,reduced,pr,0.8592910848549946,0.10457174602137186
xgboost,reduced,pr,0.8552631578947368,0.10487668346010734
xgboost,reduced,pr,0.8523093447905478,0.10531554847700578
xgboost,reduced,pr,0.8477443609022557,0.10556057110375497
xgboost,reduced,pr,0.8434479054779807,0.10584667228306656
xgboost,reduced,pr,0.8391514500537057,0.10613367748947154
xgboost,reduced,pr,0.8367346938775511,0.10666484099544724
xgboost,reduced,pr,0.8345864661654135,0.1072463768115942
xgboost,reduced,pr,0.8313641245972073,0.10769444830944762
xgboost,reduced,pr,0.8292158968850698,0.10829008276055548
xgboost,reduced,pr,0.8273361976369495,0.10892699310588651
xgboost,reduced,pr,0.8241138560687433,0.10940396406673321
xgboost,reduced,pr,0.8203544575725027,0.10980913698285467
xgboost,reduced,pr,0.8168635875402793,0.11026133603972597
xgboost,reduced,pr,0.8141783029001074,0.11083086595752459
xgboost,reduced,pr,0.810687432867884,0.11129953917050692
xgboost,reduced,pr,0.8074650912996778,0.11180932550011155
xgboost,reduced,pr,0.8031686358754028,0.1121821318730778
xgboost,reduced,pr,0.8018259935553169,0.11297767688233068
xgboost,reduced,pr,0.7980665950590763,0.11343944425359746
xgboost,reduced,pr,0.7943071965628357,0.11391820072402373
xgboost,reduced,pr,0.7916219119226638,0.11455661770420456
xgboost,reduced,pr,0.7881310418904404,0.11508449986276124
xgboost,reduced,pr,0.784640171858217,0.11564033560234288
xgboost,reduced,pr,0.7790010741138561,0.11587314267454865
xgboost,reduced,pr,0.7741675617615468,0.11622656722434993
xgboost,reduced,pr,0.7706766917293233,0.11679010336127614
xgboost,reduced,pr,0.7674543501611171,0.1174150610081755
xgboost,reduced,pr,0.7639634801288937,0.11800082953131481
xgboost,reduced,pr,0.7593984962406015,0.1184304200343398
xgboost,reduced,pr,0.755907626208378,0.11904761904761904
xgboost,reduced,pr,0.751342642320086,0.11949604954089259
xgboost,reduced,pr,0.7483888292158969,0.12021221532091098
xgboost,reduced,pr,0.7435553168635876,0.12064833776306043
xgboost,reduced,pr,0.7397959183673469,0.1212588028169014
xgboost,reduced,pr,0.7373791621911923,0.12210413980168082
xgboost,reduced,pr,0.7325456498388829,0.12256818079705262
xgboost,reduced,pr,0.7295918367346939,0.12336541954231747
xgboost,reduced,pr,0.7228786251342643,0.12353157121879589
xgboost,reduced,pr,0.7169709989258861,0.12384044526901669
xgboost,reduced,pr,0.7118689581095596,0.12430252731279598
xgboost,reduced,pr,0.709452201933405,0.12523701175578308
xgboost,reduced,pr,0.7040816326530612,0.12567101226993865
xgboost,reduced,pr,0.6997851772287863,0.12630864676231096
xgboost,reduced,pr,0.6962943071965628,0.12711407421932447
xgboost,reduced,pr,0.6909237379162191,0.12757834192780643
xgboost,reduced,pr,0.6858216970998926,0.12811637822924504
xgboost,reduced,pr,0.6804511278195489,0.128603329273244
xgboost,reduced,pr,0.6761546723952739,0.1293072459302624
xgboost,reduced,pr,0.6715896885069818,0.129989604989605
xgboost,reduced,pr,0.6646079484425349,0.13020833333333334
xgboost,reduced,pr,0.6605800214822771,0.13101832126118448
xgboost,reduced,pr,0.6544038668098818,0.13141716997411562
xgboost,reduced,pr,0.6501074113856069,0.1322083879423329
xgboost,reduced,pr,0.6460794844253491,0.1330825820012169
xgboost,reduced,pr,0.6404403866809882,0.1336508826001681
xgboost,reduced,pr,0.6356068743286788,0.13438937148696986
xgboost,reduced,pr,0.6307733619763695,0.13514757493815086
xgboost,reduced,pr,0.6248657357679914,0.13569304332614146
xgboost,reduced,pr,0.6186895810955961,0.13620241191771104
xgboost,reduced,pr,0.6135875402792696,0.13695756413330137
xgboost,reduced,pr,0.6066058002148228,0.13730853391684902
xgboost,reduced,pr,0.6004296455424275,0.13785450061652282
xgboost,reduced,pr,0.5926423200859291,0.1380410307730798
xgboost,reduced,pr,0.5867346938775511,0.13867732927138868
xgboost,reduced,pr,0.5800214822771214,0.13913939706261272
xgboost,reduced,pr,0.5749194414607949,0.1399986922121232
xgboost,reduced,pr,0.5684747583243824,0.14056171568952924
xgboost,reduced,pr,0.5631041890440387,0.1414120979162452
xgboost,reduced,pr,0.5566595059076263,0.14200575421290587
xgboost,reduced,pr,0.5502148227712137,0.1426284282333287
xgboost,reduced,pr,0.5435016111707841,0.1432007924154521
xgboost,reduced,pr,0.5389366272824919,0.14436771687526975
xgboost,reduced,pr,0.5359828141783028,0.1460024870163119
xgboost,reduced,pr,0.5311493018259935,0.14718357020611653
xgboost,reduced,pr,0.5249731471535983,0.14804998106777736
xgboost,reduced,pr,0.5201396348012889,0.1492985971943888
xgboost,reduced,pr,0.515843179377014,0.1507730947335374
xgboost,reduced,pr,0.5099355531686359,0.15181069629866495
xgboost,reduced,pr,0.5045649838882922,0.15303795406417983
xgboost,reduced,pr,0.49919441460794844,0.15431227691541463
xgboost,reduced,pr,0.492749731471536,0.1553241916370408
xgboost,reduced,pr,0.48711063372717506,0.15660882327548994
xgboost,reduced,pr,0.4833512352309345,0.15857633688661793
xgboost,reduced,pr,0.4747583243823845,0.15902140672782875
xgboost,reduced,pr,0.469656283566058,0.1606503168917057
xgboost,reduced,pr,0.4621374865735768,0.16158107219979345
xgboost,reduced,pr,0.4548872180451128,0.16258758038199445
xgboost,reduced,pr,0.4487110633727175,0.16403259055659172
xgboost,reduced,pr,0.44226638023630505,0.16542788268380876
xgboost,reduced,pr,0.4358216970998926,0.16688946015424164
xgboost,reduced,pr,0.43045112781954886,0.16886126619614453
xgboost,reduced,pr,0.4240064446831364,0.17048153746491038
xgboost,reduced,pr,0.41729323308270677,0.17207396744546563
xgboost,reduced,pr,0.408968850698174,0.17310752443737212
xgboost,reduced,pr,0.40252416756176157,0.17497373643048908
xgboost,reduced,pr,0.3963480128893663,0.177063339731286
xgboost,reduced,pr,0.3882921589688507,0.17845242502776748
xgboost,reduced,pr,0.3805048335123523,0.18002795070512007
xgboost,reduced,pr,0.37003222341568204,0.18036649214659686
xgboost,reduced,pr,0.359828141783029,0.1808855291576674
xgboost,reduced,pr,0.3541890440386681,0.18378152431378014
xgboost,reduced,pr,0.34559613319011817,0.18531317494600433
xgboost,reduced,pr,0.33780880773361976,0.18736967530533213
xgboost,reduced,pr,0.33163265306122447,0.19052761493366244
xgboost,reduced,pr,0.3238453276047261,0.19292913133898576
xgboost,reduced,pr,0.31203007518796994,0.1930232558139535
xgboost,reduced,pr,0.3039742212674543,0.19557705597788527
xgboost,reduced,pr,0.2975295381310419,0.1994240460763139
xgboost,reduced,pr,0.287593984962406,0.20112676056338027
xgboost,reduced,pr,0.27792696025778735,0.2032201060278814
xgboost,reduced,pr,0.2666487647690655,0.20427895494754167
xgboost,reduced,pr,0.25698174006444685,0.20669546436285097
xgboost,reduced,pr,0.24650912996777657,0.208731241473397
xgboost,reduced,pr,0.23791621911922664,0.2126740278444551
xgboost,reduced,pr,0.22717508055853922,0.21499364675984753
xgboost,reduced,pr,0.21455424274973148,0.21582928146947597
xgboost,reduced,pr,0.20596133190118152,0.22103746397694524
xgboost,reduced,pr,0.19575725026852847,0.22506946588453225
xgboost,reduced,pr,0.1874328678839957,0.23204787234042554
xgboost,reduced,pr,0.17722878625134264,0.2377521613832853
xgboost,reduced,pr,0.16541353383458646,0.24204322200392928
xgboost,reduced,pr,0.1552094522019334,0.2497839239412273
xgboost,reduced,pr,0.14124597207303974,0.2526416906820365
xgboost,reduced,pr,0.12781954887218044,0.25715829281469477
xgboost,reduced,pr,0.11466165413533834,0.26358024691358023
xgboost,reduced,pr,0.10016111707841031,0.2687319884726225
xgboost,reduced,pr,0.08619763694951665,0.27744165946413135
xgboost,reduced,pr,0.07062298603651987,0.2840172786177106
xgboost,reduced,pr,0.05719656283566058,0.3069164265129683
xgboost,reduced,pr,0.03866809881847476,0.31101511879049676
xgboost,reduced,pr,0.020945220193340493,0.33620689655172414
xgboost,reduced,pr,0.0,1.0
xgboost,reduced,roc,0.0,0.0
xgboost,reduced,roc,0.0010376624295450794,0.006981740064446832
xgboost,reduced,roc,0.0018630757257741197,0.01288936627282492
xgboost,reduced,roc,0.0031837369997405845,0.019602577873254565
xgboost,reduced,roc,0.005188312147725397,0.02631578947368421
xgboost,reduced,roc,0.006438223710586515,0.033029001074113856
xgboost,reduced,roc,0.007711718510482749,0.03920515574650913
xgboost,reduced,roc,0.009338961865905715,0.04564983888292159
xgboost,reduced,roc,0.010258708110275216,0.052363050483351235
xgboost,reduced,roc,0.011650119095347028,0.059344790547798065
xgboost,reduced,roc,0.01365469424333184,0.06471535982814178
xgboost,reduced,roc,0.015588519680211306,0.0700859291084855
xgboost,reduced,roc,0.016838431243072424,0.07599355531686358
xgboost,reduced,roc,0.018300591939249582,0.08243823845327605
xgboost,reduced,roc,0.020446666509445086,0.08754027926960257
xgboost,reduced,roc,0.022144659575973398,0.09344790547798067
xgboost,reduced,roc,0.023559653798080324,0.09908700322234157
xgboost,reduced,roc,0.02528123010164375,0.1041890440386681
xgboost,reduced,roc,0.02693205669410183,0.11009667024704618
xgboost,reduced,roc,0.02818196825696295,0.11493018259935553
xgboost,reduced,roc,0.030210126641982877,0.12244897959183673
xgboost,reduced,roc,0.03289861566398604,0.1288936627282492
xgboost,reduced,roc,0.034738108152725045,0.1345327604726101
xgboost,reduced,roc,0.036530434167393815,0.140171858216971
xgboost,reduced,roc,0.038039761337641205,0.1458109559613319
xgboost,reduced,roc,0.03928967290050232,0.15037593984962405
xgboost,reduced,roc,0.04124708157441691,0.1554779806659506
xgboost,reduced,roc,0.043322406433507064,0.16192266380236306
xgboost,reduced,roc,0.04610522840365069,0.16702470461868957
xgboost,reduced,roc,0.04825130297384619,0.17320085929108486
xgboost,reduced,roc,0.050468127255147044,0.17937701396348013
xgboost,reduced,roc,0.05320378275122043,0.18474758324382384
xgboost,reduced,roc,0.05579793882508313,0.19038668098818476
xgboost,reduced,roc,0.05891092611371837,0.1952201933404941
xgboost,reduced,roc,0.061222083343159685,0.20005370569280342
xgboost,reduced,roc,0.06350965733556588,0.20569280343716434
xgboost,reduced,roc,0.06730655849821947,0.21079484425349088
xgboost,reduced,roc,0.06895738509067754,0.2158968850698174
xgboost,reduced,roc,0.07058462844610051,0.22126745435016112
xgboost,reduced,roc,0.07265995330519066,0.22636949516648766
xgboost,reduced,roc,0.07523052614201825,0.23254564983888293
xgboost,reduced,roc,0.07692851920854657,0.23737916219119226
xgboost,reduced,roc,0.08037167181567342,0.24221267454350162
xgboost,reduced,roc,0.08282432846732543,0.24758324382384533
xgboost,reduced,roc,0.08565431691153928,0.252953813104189
xgboost,reduced,roc,0.08732872674103248,0.25859291084854996
xgboost,reduced,roc,0.08876730420017452,0.2634264232008593
xgboost,reduced,roc,0.0914793764592128,0.2682599355531686
xgboost,reduced,roc,0.09428578166639152,0.2741675617615467
xgboost,reduced,roc,0.09629035681437634,0.27926960257787325
xgboost,reduced,roc,0.099285427917836,0.2843716433941998
xgboost,reduced,roc,0.10136075277692616,0.2900107411385607
xgboost,reduced,roc,0.10414357474706978,0.2953813104189044
xgboost,reduced,roc,0.10683206376907295,0.30155746509129966
xgboost,reduced,roc,0.11112421290946395,0.30639097744360905
xgboost,reduced,roc,0.11421361696106408,0.31176154672395273
xgboost,reduced,roc,0.11607669268683819,0.31686358754027927
xgboost,reduced,roc,0.1182227672570337,0.322234156820623
xgboost,reduced,roc,0.1208169233308964,0.32679914070891514
xgboost,reduced,roc,0.12381199443435606,0.3319011815252417
xgboost,reduced,roc,0.12826922623399287,0.3372717508055854
xgboost,reduced,roc,0.13194821121147088,0.34237379162191195
xgboost,reduced,roc,0.13451878404829848,0.34747583243823843
xgboost,reduced,roc,0.1373251892554772,0.35257787325456497
xgboost,reduced,roc,0.14109850718109568,0.3579484425349087
xgboost,reduced,roc,0.14489540834374925,0.36278195488721804
xgboost,reduced,roc,0.14689998349173408,0.3684210526315789
xgboost,reduced,roc,0.14925830719524563,0.37379162191192267
xgboost,reduced,roc,0.15192321298021366,0.3788936627282492
xgboost,reduced,roc,0.15421078697261986,0.3842642320085929
xgboost,reduced,roc,0.15720585807607954,0.3890977443609023
xgboost,reduced,roc,0.15982359738697732,0.3941997851772288
xgboost,reduced,roc,0.16307808409782326,0.39876476906552094
xgboost,reduced,roc,0.16762964884560055,0.4038668098818475
xgboost,reduced,roc,0.17137938353418392,0.4087003222341568
xgboost,reduced,roc,0.17449237082281915,0.41353383458646614
xgboost,reduced,roc,0.17786477371884066,0.4189044038668099
xgboost,reduced,roc,0.181614508407424,0.4240064446831364
xgboost,reduced,roc,0.18486899511826993,0.42857142857142855
xgboost,reduced,roc,0.1887838124660991,0.4342105263157895
xgboost,reduced,roc,0.19420795698417564,0.439312567132116
xgboost,reduced,roc,0.19725019456170553,0.4444146079484425
xgboost,reduced,roc,0.20121217838360494,0.4492481203007519
xgboost,reduced,roc,0.20474966393887226,0.45408163265306123
xgboost,reduced,roc,0.2076975685682617,0.45864661654135336
xgboost,reduced,roc,0.2112586373605641,0.46294307196562834
xgboost,reduced,roc,0.21389995990849703,0.4675080558539205
xgboost,reduced,roc,0.21807419286371246,0.47234156820622986
xgboost,reduced,roc,0.2216352616560149,0.4771750805585392
xgboost,reduced,roc,0.22507841426314176,0.48281417830290013
xgboost,reduced,roc,0.23090347381081527,0.48764769065520946
xgboost,reduced,roc,0.23500695705492536,0.4922126745435016
xgboost,reduced,roc,0.23981793741008892,0.49758324382384533
xgboost,reduced,roc,0.24234134377284627,0.5026852846401718
xgboost,reduced,roc,0.2480484871353442,0.5080558539205156
xgboost,reduced,roc,0.2523170530387001,0.5128893662728249
xgboost,reduced,roc,0.2567271183642667,0.5182599355531686
xgboost,reduced,roc,0.26262292762304557,0.5233619763694952
xgboost,reduced,roc,0.26866023630403507,0.5279269602577873
xgboost,reduced,roc,0.271702473881565,0.5324919441460795
xgboost,reduced,roc,0.2766549536589392,0.5373254564983888
xgboost,reduced,roc,0.28370634153243873,0.541890440386681
xgboost,reduced,roc,0.2879041577246893,0.5464554242749732
xgboost,reduced,roc,0.29196047449472917,0.5523630504833512
xgboost,reduced,roc,0.29547437681296135,0.5571965628356605
xgboost,reduced,roc,0.2989646958941584,0.5620300751879699
xgboost,reduced,roc,0.3042709242270594,0.5668635875402793
xgboost,reduced,roc,0.307666910360116,0.5719656283566058
xgboost,reduced,roc,0.31167606065608566,0.576530612244898
xgboost,reduced,roc,0.31766620286300495,0.5816326530612245
xgboost,reduced,roc,0.32042544159611347,0.5870032223415682
xgboost,reduced,roc,0.3236563450699243,0.5912996777658431
xgboost,reduced,roc,0.3267221658844893,0.5958646616541353
xgboost,reduced,roc,0.3303775676249322,0.6012352309344791
xgboost,reduced,roc,0.33457538381718277,0.6063372717508055
xgboost,reduced,roc,0.3377355375798882,0.611170784103115
xgboost,reduced,roc,0.3417918543499281,0.6157357679914071
xgboost,reduced,roc,0.3462962526236351,0.6208378088077336
xgboost,reduced,roc,0.3502346532084994,0.6251342642320086
xgboost,reduced,roc,0.3543853029266797,0.6305048335123523
xgboost,reduced,roc,0.3596915312595807,0.6356068743286788
xgboost,reduced,roc,0.3639836803999717,0.640171858216971
xgboost,reduced,roc,0.3676390821404146,0.6450053705692803
xgboost,reduced,roc,0.37410088908803624,0.6493018259935553
xgboost,reduced,roc,0.379359950946867,0.6535982814178303
xgboost,reduced,roc,0.38320401858359077,0.6587003222341569
xgboost,reduced,roc,0.3885338301535269,0.6632653061224489
xgboost,reduced,roc,0.39277881281984767,0.6686358754027927
xgboost,reduced,roc,0.39671721340471194,0.673469387755102
xgboost,reduced,roc,0.40176402613022666,0.6780343716433942
xgboost,reduced,roc,0.40756550244086504,0.6828678839957035
xgboost,reduced,roc,0.4118340683442209,0.6877013963480129
xgboost,reduced,roc,0.41643279956606843,0.692266380236305
xgboost,reduced,roc,0.4204891163361083,0.6968313641245972
xgboost,reduced,roc,0.426762257387449,0.700859291084855
xgboost,reduced,roc,0.4312430724241209,0.7056928034371643
xgboost,reduced,roc,0.437799212319883,0.7102577873254565
xgboost,reduced,roc,0.4429403579935382,0.7148227712137487
xgboost,reduced,roc,0.4476805886375964,0.719656283566058
xgboost,reduced,roc,0.45147748980025,0.723952738990333
xgboost,reduced,roc,0.4543074782444638,0.7287862513426423
xgboost,reduced,roc,0.46168903143645496,0.7330827067669173
xgboost,reduced,roc,0.46609909676202155,0.7376476906552094
xgboost,reduced,roc,0.4748956441761196,0.7424812030075187
xgboost,reduced,roc,0.47970662453128315,0.7473147153598282
xgboost,reduced,roc,0.4869230950640285,0.7521482277121375
xgboost,reduced,roc,0.49317265287833406,0.7567132116004296
xgboost,reduced,roc,0.49956371011485035,0.7620837808807733
xgboost,reduced,roc,0.5060491002995071,0.7669172932330827
xgboost,reduced,roc,0.5144447326840083,0.7720193340494093
xgboost,reduced,roc,0.5198924604391199,0.7768528464017186
xgboost,reduced,roc,0.5248685234535292,0.7816863587540279
xgboost,reduced,roc,0.5301275853123599,0.7867883995703545
xgboost,reduced,roc,0.533806570289838,0.790547798066595
xgboost,reduced,roc,0.5436879466075514,0.7951127819548872
xgboost,reduced,roc,0.5505270853477349,0.7996777658431794
xgboost,reduced,roc,0.5604320449024833,0.8042427497314716
xgboost,reduced,roc,0.5665872697686485,0.8088077336197637
xgboost,reduced,roc,0.5717519986793387,0.8131041890440387
xgboost,reduced,roc,0.5798174657453482,0.8176691729323309
xgboost,reduced,roc,0.5864443553522156,0.822234156820623
xgboost,reduced,roc,0.5932834940923991,0.826530612244898
xgboost,reduced,roc,0.6041789496026224,0.8310955961331902
xgboost,reduced,roc,0.6119142513501403,0.8353920515574651
xgboost,reduced,roc,0.6215126288234323,0.83968850698174
xgboost,reduced,roc,0.6273612716081409,0.8445220193340494
xgboost,reduced,roc,0.6320071693040586,0.8490870032223415
xgboost,reduced,roc,0.6384925594887154,0.8541890440386681
xgboost,reduced,roc,0.6466287762658303,0.8595596133190118
xgboost,reduced,roc,0.6555196566280688,0.8638560687432868
xgboost,reduced,roc,0.660896634672075,0.8686895810955961
xgboost,reduced,roc,0.6660849468198005,0.8737916219119226
xgboost,reduced,roc,0.6748107445227932,0.8780880773361976
xgboost,reduced,roc,0.6816970497370469,0.8826530612244898
xgboost,reduced,roc,0.6897861000400916,0.8872180451127819
xgboost,reduced,roc,0.7004693064169988,0.8912459720730398
xgboost,reduced,roc,0.7127325896752589,0.8958109559613319
xgboost,reduced,roc,0.721340471193076,0.9006444683136412
xgboost,reduced,roc,0.7325189255477207,0.9054779806659506
xgboost,reduced,roc,0.7450887908874372,0.9100429645542427
xgboost,reduced,roc,0.7537202556422895,0.9143394199785178
xgboost,reduced,roc,0.7619272221305097,0.9191729323308271
xgboost,reduced,roc,0.7724925123222414,0.9237379162191193
xgboost,reduced,roc,0.77935523429946,0.9283029001074113
xgboost,reduced,roc,0.7883168643728038,0.9323308270676691
xgboost,reduced,roc,0.7993302360682027,0.9371643394199786
xgboost,reduced,roc,0.8109567719265146,0.942266380236305
xgboost,reduced,roc,0.818385491592576,0.9468313641245972
xgboost,reduced,roc,0.8368983326651416,0.9513963480128894
xgboost,reduced,roc,0.8496804471381741,0.9559613319011815
xgboost,reduced,roc,0.8624861448482418,0.9599892588614393
xgboost,reduced,roc,0.8776501662618211,0.9642857142857143
xgboost,reduced,roc,0.8889229535646063,0.9685821697099892
xgboost,reduced,roc,0.9001485743933212,0.972610096670247
xgboost,reduced,roc,0.9145815154588118,0.9771750805585392
xgboost,reduced,roc,0.9277409617244063,0.9820085929108485
xgboost,reduced,roc,0.9488951253449048,0.9865735767991407
xgboost,reduced,roc,0.9614885739216565,0.9908700322234156
xgboost,reduced,roc,0.9812277433200481,0.9954350161117078
xgboost,reduced,roc,1.0,1.0
xgboost,full,pr,1.0,0.08073362672621241
xgboost,full,pr,0.9991944146079484,0.08107460345128116
xgboost,full,pr,0.9991944146079484,0.08148472571991679
xgboost,full,pr,0.9983888292158969,0.08183478969031321
xgboost,full,pr,0.9981203007518797,0.08223087474005575
xgboost,full,pr,0.9981203007518797,0.08265510340226818
xgboost,full,pr,0.9975832438238453,0.0830371711482152
xgboost,full,pr,0.9970461868958109,0.08342507920102456
xgboost,full,pr,0.9967776584317938,0.08383774505375373
xgboost,full,pr,0.9962406015037594,0.0842339478703115
xgboost,full,pr,0.9951664876476907,0.08458676648483326
xgboost,full,pr,0.9946294307196563,0.08499116587503729
xgboost,full,pr,0.9938238453276047,0.08537485582468281
xgboost,full,pr,0.9935553168635876,0.08581103019620576
xgboost,full,pr,0.9916756176154672,0.08611001002634831
xgboost,full,pr,0.9906015037593985,0.08648458562888289
xgboost,full,pr,0.9895273899033298,0.08686121063548935
xgboost,full,pr,0.988453276047261,0.08724402730375426
xgboost,full,pr,0.9863050483351236,0.08753366221014752
xgboost,full,pr,0.9857679914070892,0.08797028516654685
xgboost,full,pr,0.9857679914070892,0.08846209455877392
xgboost,full,pr,0.9844253490870032,0.08883611602491094
xgboost,full,pr,0.9838882921589689,0.08928963080297307
xgboost,full,pr,0.9830827067669173,0.08972379481900841
xgboost,full,pr,0.9820085929108485,0.09013827610855044
xgboost,full,pr,0.9809344790547798,0.0905552801189886
xgboost,full,pr,0.9801288936627283,0.0910042884212626
xgboost,full,pr,0.9798603651987111,0.09150638212503448
xgboost,full,pr,0.9790547798066596,0.09196620002522386
xgboost,full,pr,0.9779806659505907,0.09240605891457133
xgboost,full,pr,0.9763694951664876,0.09280008167223909
xgboost,full,pr,0.9761009667024705,0.09332477535301668
xgboost,full,pr,0.973952738990333,0.09367735936773594
xgboost,full,pr,0.972610096670247,0.09410969937901109
xgboost,full,pr,0.9720730397422127,0.09463062686255032
xgboost,full,pr,0.9693877551020408,0.09494503182368103
xgboost,full,pr,0.9683136412459721,0.09542206933051071
xgboost,full,pr,0.9664339419978518,0.09582512380850951
xgboost,full,pr,0.9661654135338346,0.09639135210437486
xgboost,full,pr,0.9645542427497314,0.0968350676659298
xgboost,full,pr,0.9634801288936627,0.09733336950329599
xgboost,full,pr,0.9621374865735768,0.0978133275094865
xgboost,full,pr,0.9607948442534908,0.0982967032967033
xgboost,full,pr,0.9591836734693877,0.09876406669062958
xgboost,full,pr,0.9575725026852846,0.0992319679430098
xgboost,full,pr,0.9562298603651987,0.09973672417656285
xgboost,full,pr,0.9543501611170784,0.10018887604657063
xgboost,full,pr,0.9530075187969925,0.10070656337788371
xgboost,full,pr,0.950859291084855,0.10114253070551271
xgboost,full,pr,0.9489795918367347,0.10161596411524527
xgboost,full,pr,0.9470998925886144,0.10209280111152923
xgboost,full,pr,0.9452201933404941,0.1025790470639662
xgboost,full,pr,0.9441460794844253,0.10315993310448024
xgboost,full,pr,0.9441460794844253,0.10386694632359457
xgboost,full,pr,0.9414607948442535,0.10428316478286734
xgboost,full,pr,0.9409237379162191,0.10494474228039175
xgboost,full,pr,0.9390440386680988,0.10546792532496908
xgboost,full,pr,0.9374328678839957,0.10602885345482156
xgboost,full,pr,0.9368958109559613,0.10672009298626617
xgboost,full,pr,0.9352846401718582,0.10729468301398558
xgboost,full,pr,0.9334049409237379,0.10784982935153584
xgboost,full,pr,0.9304511278195489,0.10828801800112507
